label,flattened_images
happy,[ 96  96  96 ... 117 117 117]
happy,[ 39  39  39 ... 111 111 111]
happy,[192 192 192 ... 106 106 106]
happy,[200 200 200 ... 110 110 110]
happy,[52 52 52 ... 73 73 73]
happy,[83 83 83 ... 14 14 14]
happy,[105 105 105 ...  47  47  47]
happy,[212 212 212 ... 172 172 172]
happy,[ 76  76  76 ... 150 150 150]
happy,[202 202 202 ...  83  83  83]
happy,[190 190 190 ...  99  99  99]
happy,[241 241 241 ... 245 245 245]
happy,[255 255 255 ... 255 255 255]
happy,[158 158 158 ...  30  30  30]
happy,[230 230 230 ... 188 188 188]
happy,[123 123 123 ... 147 147 147]
happy,[254 254 254 ...   1   1   1]
happy,[255 255 255 ... 255 255 255]
happy,[136 136 136 ... 110 110 110]
happy,[204 204 204 ...  97  97  97]
happy,[78 78 78 ... 10 10 10]
happy,[ 39  39  39 ... 142 142 142]
happy,[195 195 195 ... 194 194 194]
happy,[111 111 111 ...  29  29  29]
happy,[253 253 253 ... 173 173 173]
happy,[149 149 149 ...  48  48  48]
happy,[172 172 172 ... 133 133 133]
happy,[ 35  35  35 ... 167 167 167]
happy,[160 160 160 ... 228 228 228]
happy,[ 21  21  21 ... 180 180 180]
happy,[211 211 211 ... 251 251 251]
happy,[ 18  18  18 ... 247 247 247]
happy,[135 135 135 ...   8   8   8]
happy,[64 64 64 ... 54 54 54]
happy,[155 155 155 ... 189 189 189]
happy,[244 244 244 ... 156 156 156]
happy,[220 220 220 ...  39  39  39]
happy,[108 108 108 ...   5   5   5]
happy,[57 57 57 ... 77 77 77]
happy,[183 183 183 ... 245 245 245]
happy,[219 219 219 ...  42  42  42]
happy,[155 155 155 ...  14  14  14]
happy,[164 164 164 ... 172 172 172]
happy,[44 44 44 ... 33 33 33]
happy,[157 157 157 ...  71  71  71]
happy,[  6   6   6 ... 198 198 198]
happy,[ 75  75  75 ... 120 120 120]
happy,[34 34 34 ... 22 22 22]
happy,[ 45  45  45 ... 122 122 122]
happy,[ 39  39  39 ... 153 153 153]
happy,[  6   6   6 ... 254 254 254]
happy,[42 42 42 ... 77 77 77]
happy,[242 242 242 ...   7   7   7]
happy,[25 25 25 ... 29 29 29]
happy,[170 170 170 ...  81  81  81]
happy,[ 71  71  71 ... 131 131 131]
happy,[ 76  76  76 ... 103 103 103]
happy,[ 27  27  27 ... 210 210 210]
happy,[77 77 77 ... 63 63 63]
happy,[34 34 34 ... 64 64 64]
happy,[11 11 11 ... 63 63 63]
happy,[145 145 145 ... 106 106 106]
happy,[132 132 132 ...  42  42  42]
happy,[70 70 70 ... 77 77 77]
happy,[120 120 120 ... 234 234 234]
happy,[ 78  78  78 ... 254 254 254]
happy,[ 16  16  16 ... 114 114 114]
happy,[ 58  58  58 ... 134 134 134]
happy,[131 131 131 ...  88  88  88]
happy,[ 31  31  31 ... 112 112 112]
happy,[112 112 112 ... 171 171 171]
happy,[196 196 196 ...  97  97  97]
happy,[146 146 146 ...  41  41  41]
happy,[26 26 26 ... 75 75 75]
happy,[118 118 118 ...  32  32  32]
happy,[240 240 240 ... 242 242 242]
happy,[25 25 25 ... 43 43 43]
happy,[ 17  17  17 ... 115 115 115]
happy,[125 125 125 ...   0   0   0]
happy,[227 227 227 ... 212 212 212]
happy,[147 147 147 ... 238 238 238]
happy,[249 249 249 ... 138 138 138]
happy,[206 206 206 ... 194 194 194]
happy,[42 42 42 ... 51 51 51]
happy,[222 222 222 ...  32  32  32]
happy,[ 99  99  99 ... 116 116 116]
happy,[240 240 240 ...  79  79  79]
happy,[67 67 67 ... 39 39 39]
happy,[138 138 138 ...  84  84  84]
happy,[121 121 121 ... 157 157 157]
happy,[254 254 254 ... 222 222 222]
happy,[14 14 14 ... 41 41 41]
happy,[195 195 195 ... 115 115 115]
happy,[207 207 207 ...  37  37  37]
happy,[203 203 203 ...  39  39  39]
happy,[166 166 166 ... 133 133 133]
happy,[ 53  53  53 ... 126 126 126]
happy,[255 255 255 ... 253 253 253]
happy,[208 208 208 ... 101 101 101]
happy,[220 220 220 ... 161 161 161]
happy,[60 60 60 ... 64 64 64]
happy,[52 52 52 ...  0  0  0]
happy,[ 59  59  59 ... 105 105 105]
happy,[ 0  0  0 ... 58 58 58]
happy,[ 48  48  48 ... 124 124 124]
happy,[ 18  18  18 ... 155 155 155]
happy,[254 254 254 ... 255 255 255]
happy,[198 198 198 ...  27  27  27]
happy,[238 238 238 ... 198 198 198]
happy,[198 198 198 ...  62  62  62]
happy,[  0   0   0 ... 255 255 255]
happy,[ 25  25  25 ... 134 134 134]
happy,[ 41  41  41 ... 160 160 160]
happy,[ 84  84  84 ... 190 190 190]
happy,[39 39 39 ... 64 64 64]
happy,[253 253 253 ... 117 117 117]
happy,[ 0  0  0 ... 65 65 65]
happy,[49 49 49 ... 39 39 39]
happy,[65 65 65 ... 39 39 39]
happy,[254 254 254 ... 252 252 252]
happy,[208 208 208 ... 223 223 223]
happy,[72 72 72 ... 48 48 48]
happy,[73 73 73 ... 87 87 87]
happy,[202 202 202 ...   2   2   2]
happy,[240 240 240 ... 139 139 139]
happy,[76 76 76 ... 54 54 54]
happy,[ 39  39  39 ... 143 143 143]
happy,[157 157 157 ... 164 164 164]
happy,[82 82 82 ... 34 34 34]
happy,[ 36  36  36 ... 239 239 239]
happy,[ 46  46  46 ... 198 198 198]
happy,[ 54  54  54 ... 197 197 197]
happy,[11 11 11 ... 27 27 27]
happy,[115 115 115 ... 178 178 178]
happy,[ 67  67  67 ... 255 255 255]
happy,[144 144 144 ...  26  26  26]
happy,[170 170 170 ...  52  52  52]
happy,[ 64  64  64 ... 251 251 251]
happy,[252 252 252 ... 255 255 255]
happy,[ 8  8  8 ... 30 30 30]
happy,[226 226 226 ...  30  30  30]
happy,[ 23  23  23 ... 217 217 217]
happy,[224 224 224 ...  43  43  43]
happy,[39 39 39 ... 62 62 62]
happy,[196 196 196 ... 246 246 246]
happy,[208 208 208 ... 173 173 173]
happy,[ 70  70  70 ... 166 166 166]
happy,[185 185 185 ... 205 205 205]
happy,[131 131 131 ... 122 122 122]
happy,[186 186 186 ... 212 212 212]
happy,[41 41 41 ... 53 53 53]
happy,[254 254 254 ...  66  66  66]
happy,[210 210 210 ... 176 176 176]
happy,[112 112 112 ... 111 111 111]
happy,[185 185 185 ... 226 226 226]
happy,[63 63 63 ...  4  4  4]
happy,[ 35  35  35 ... 132 132 132]
happy,[44 44 44 ... 25 25 25]
happy,[  1   1   1 ... 134 134 134]
happy,[ 53  53  53 ... 223 223 223]
happy,[255 255 255 ... 115 115 115]
happy,[55 55 55 ... 51 51 51]
happy,[238 238 238 ... 225 225 225]
happy,[70 70 70 ... 47 47 47]
happy,[126 126 126 ... 221 221 221]
happy,[ 11  11  11 ... 100 100 100]
happy,[199 199 199 ...  93  93  93]
happy,[144 144 144 ...  64  64  64]
happy,[38 38 38 ... 17 17 17]
happy,[214 214 214 ... 226 226 226]
happy,[152 152 152 ...  11  11  11]
happy,[153 153 153 ... 101 101 101]
happy,[209 209 209 ... 107 107 107]
happy,[251 251 251 ... 168 168 168]
happy,[19 19 19 ...  7  7  7]
happy,[109 109 109 ... 238 238 238]
happy,[202 202 202 ... 225 225 225]
happy,[ 7  7  7 ... 40 40 40]
happy,[255 255 255 ... 255 255 255]
happy,[24 24 24 ... 66 66 66]
happy,[ 0  0  0 ... 63 63 63]
happy,[91 91 91 ... 67 67 67]
happy,[70 70 70 ...  8  8  8]
happy,[ 13  13  13 ... 187 187 187]
happy,[78 78 78 ... 60 60 60]
happy,[  8   8   8 ... 134 134 134]
happy,[199 199 199 ...  57  57  57]
happy,[230 230 230 ...  44  44  44]
happy,[195 195 195 ...  79  79  79]
happy,[187 187 187 ...  25  25  25]
happy,[228 228 228 ... 252 252 252]
happy,[168 168 168 ... 173 173 173]
happy,[125 125 125 ...  16  16  16]
happy,[239 239 239 ... 130 130 130]
happy,[ 96  96  96 ... 229 229 229]
happy,[122 122 122 ...  74  74  74]
happy,[228 228 228 ...  53  53  53]
happy,[182 182 182 ...  56  56  56]
happy,[242 242 242 ... 156 156 156]
happy,[15 15 15 ... 79 79 79]
happy,[92 92 92 ...  2  2  2]
happy,[117 117 117 ...  37  37  37]
happy,[78 78 78 ... 89 89 89]
happy,[ 42  42  42 ... 233 233 233]
happy,[ 14  14  14 ... 123 123 123]
happy,[  1   1   1 ... 153 153 153]
happy,[ 67  67  67 ... 188 188 188]
happy,[242 242 242 ... 156 156 156]
happy,[225 225 225 ...  21  21  21]
happy,[ 68  68  68 ... 101 101 101]
happy,[ 92  92  92 ... 128 128 128]
happy,[148 148 148 ...  22  22  22]
happy,[ 45  45  45 ... 101 101 101]
happy,[221 221 221 ...  36  36  36]
happy,[230 230 230 ... 225 225 225]
happy,[172 172 172 ... 103 103 103]
happy,[12 12 12 ... 97 97 97]
happy,[168 168 168 ...  58  58  58]
happy,[114 114 114 ...  44  44  44]
happy,[ 21  21  21 ... 200 200 200]
happy,[209 209 209 ... 142 142 142]
happy,[ 34  34  34 ... 134 134 134]
happy,[ 29  29  29 ... 136 136 136]
happy,[30 30 30 ... 81 81 81]
happy,[246 246 246 ...  14  14  14]
happy,[55 55 55 ... 27 27 27]
happy,[ 11  11  11 ... 251 251 251]
happy,[ 13  13  13 ... 190 190 190]
happy,[254 254 254 ... 143 143 143]
happy,[ 0  0  0 ... 65 65 65]
happy,[193 193 193 ... 197 197 197]
happy,[24 24 24 ... 61 61 61]
happy,[ 68  68  68 ... 136 136 136]
happy,[16 16 16 ... 35 35 35]
happy,[238 238 238 ...  88  88  88]
happy,[101 101 101 ... 175 175 175]
happy,[ 22  22  22 ... 162 162 162]
happy,[37 37 37 ... 95 95 95]
happy,[144 144 144 ...  77  77  77]
happy,[103 103 103 ...  95  95  95]
happy,[189 189 189 ... 222 222 222]
happy,[244 244 244 ... 205 205 205]
happy,[175 175 175 ... 117 117 117]
happy,[ 20  20  20 ... 158 158 158]
happy,[ 0  0  0 ... 54 54 54]
happy,[110 110 110 ... 156 156 156]
happy,[215 215 215 ... 140 140 140]
happy,[22 22 22 ... 21 21 21]
happy,[138 138 138 ... 135 135 135]
happy,[17 17 17 ...  6  6  6]
happy,[ 79  79  79 ... 156 156 156]
happy,[118 118 118 ... 198 198 198]
happy,[19 19 19 ...  1  1  1]
happy,[187 187 187 ... 160 160 160]
happy,[195 195 195 ... 211 211 211]
happy,[207 207 207 ...  88  88  88]
happy,[53 53 53 ... 57 57 57]
happy,[250 250 250 ...  17  17  17]
happy,[86 86 86 ... 52 52 52]
happy,[238 238 238 ... 206 206 206]
happy,[253 253 253 ...  44  44  44]
happy,[203 203 203 ... 144 144 144]
happy,[234 234 234 ...   6   6   6]
happy,[88 88 88 ... 38 38 38]
happy,[255 255 255 ... 150 150 150]
happy,[88 88 88 ... 37 37 37]
happy,[ 69  69  69 ... 172 172 172]
happy,[255 255 255 ...  94  94  94]
happy,[200 200 200 ... 119 119 119]
happy,[109 109 109 ... 131 131 131]
happy,[199 199 199 ... 112 112 112]
happy,[229 229 229 ... 229 229 229]
happy,[150 150 150 ...   3   3   3]
happy,[172 172 172 ... 255 255 255]
happy,[124 124 124 ... 124 124 124]
happy,[225 225 225 ... 232 232 232]
happy,[18 18 18 ... 38 38 38]
happy,[118 118 118 ... 242 242 242]
happy,[27 27 27 ... 36 36 36]
happy,[127 127 127 ...  49  49  49]
happy,[184 184 184 ... 228 228 228]
happy,[217 217 217 ... 222 222 222]
happy,[156 156 156 ... 100 100 100]
happy,[62 62 62 ... 16 16 16]
happy,[ 47  47  47 ... 155 155 155]
happy,[131 131 131 ...  66  66  66]
happy,[213 213 213 ...  39  39  39]
happy,[72 72 72 ... 26 26 26]
happy,[35 35 35 ... 20 20 20]
happy,[188 188 188 ... 111 111 111]
happy,[152 152 152 ... 247 247 247]
happy,[244 244 244 ... 240 240 240]
happy,[115 115 115 ... 232 232 232]
happy,[98 98 98 ... 93 93 93]
happy,[16 16 16 ...  1  1  1]
happy,[171 171 171 ...   6   6   6]
happy,[ 54  54  54 ... 140 140 140]
happy,[241 241 241 ... 197 197 197]
happy,[100 100 100 ... 251 251 251]
happy,[152 152 152 ...  55  55  55]
happy,[228 228 228 ... 207 207 207]
happy,[ 91  91  91 ... 146 146 146]
happy,[ 39  39  39 ... 143 143 143]
happy,[22 22 22 ...  7  7  7]
happy,[74 74 74 ... 70 70 70]
happy,[ 95  95  95 ... 115 115 115]
happy,[113 113 113 ... 237 237 237]
happy,[253 253 253 ... 255 255 255]
happy,[229 229 229 ...  43  43  43]
happy,[54 54 54 ... 52 52 52]
happy,[0 0 0 ... 0 0 0]
happy,[  2   2   2 ... 172 172 172]
happy,[35 35 35 ...  8  8  8]
happy,[14 14 14 ... 74 74 74]
happy,[229 229 229 ... 253 253 253]
happy,[200 200 200 ...  12  12  12]
happy,[ 90  90  90 ... 188 188 188]
happy,[ 99  99  99 ... 102 102 102]
happy,[156 156 156 ... 123 123 123]
happy,[80 80 80 ... 49 49 49]
happy,[248 248 248 ...  17  17  17]
happy,[ 1  1  1 ... 55 55 55]
happy,[11 11 11 ... 11 11 11]
happy,[103 103 103 ... 150 150 150]
happy,[87 87 87 ... 38 38 38]
happy,[ 43  43  43 ... 241 241 241]
happy,[ 21  21  21 ... 241 241 241]
happy,[40 40 40 ... 50 50 50]
happy,[197 197 197 ... 130 130 130]
happy,[148 148 148 ...  36  36  36]
happy,[ 46  46  46 ... 230 230 230]
happy,[173 173 173 ... 174 174 174]
happy,[ 29  29  29 ... 113 113 113]
happy,[206 206 206 ... 114 114 114]
happy,[163 163 163 ...  74  74  74]
happy,[216 216 216 ... 169 169 169]
happy,[248 248 248 ...  61  61  61]
happy,[18 18 18 ... 16 16 16]
happy,[ 9  9  9 ... 52 52 52]
happy,[ 47  47  47 ... 170 170 170]
happy,[42 42 42 ... 55 55 55]
happy,[38 38 38 ...  4  4  4]
happy,[13 13 13 ... 12 12 12]
happy,[ 97  97  97 ... 131 131 131]
happy,[230 230 230 ... 232 232 232]
happy,[252 252 252 ... 236 236 236]
happy,[229 229 229 ... 148 148 148]
happy,[190 190 190 ...  22  22  22]
happy,[ 71  71  71 ... 225 225 225]
happy,[ 51  51  51 ... 182 182 182]
happy,[ 36  36  36 ... 163 163 163]
happy,[79 79 79 ... 88 88 88]
happy,[206 206 206 ... 201 201 201]
happy,[209 209 209 ... 216 216 216]
happy,[255 255 255 ... 253 253 253]
happy,[147 147 147 ...  93  93  93]
happy,[82 82 82 ... 59 59 59]
happy,[115 115 115 ... 202 202 202]
happy,[181 181 181 ...  46  46  46]
happy,[153 153 153 ...  92  92  92]
happy,[ 98  98  98 ... 141 141 141]
happy,[159 159 159 ...  98  98  98]
happy,[183 183 183 ... 122 122 122]
happy,[ 34  34  34 ... 241 241 241]
happy,[135 135 135 ... 161 161 161]
happy,[90 90 90 ... 32 32 32]
happy,[235 235 235 ...  18  18  18]
happy,[179 179 179 ...  34  34  34]
happy,[132 132 132 ... 120 120 120]
happy,[22 22 22 ... 37 37 37]
happy,[107 107 107 ... 200 200 200]
happy,[ 26  26  26 ... 170 170 170]
happy,[106 106 106 ... 223 223 223]
happy,[53 53 53 ... 57 57 57]
happy,[ 8  8  8 ... 35 35 35]
happy,[115 115 115 ...  28  28  28]
happy,[163 163 163 ... 131 131 131]
happy,[155 155 155 ...  58  58  58]
happy,[234 234 234 ...  68  68  68]
happy,[255 255 255 ... 255 255 255]
happy,[74 74 74 ... 52 52 52]
happy,[149 149 149 ...  46  46  46]
happy,[160 160 160 ... 101 101 101]
happy,[253 253 253 ...  90  90  90]
happy,[30 30 30 ... 70 70 70]
happy,[10 10 10 ... 13 13 13]
happy,[ 61  61  61 ... 157 157 157]
happy,[ 2  2  2 ... 24 24 24]
happy,[162 162 162 ...  48  48  48]
happy,[179 179 179 ...  38  38  38]
happy,[149 149 149 ... 151 151 151]
happy,[ 80  80  80 ... 222 222 222]
happy,[20 20 20 ... 13 13 13]
happy,[151 151 151 ... 154 154 154]
happy,[255 255 255 ... 255 255 255]
happy,[114 114 114 ...   9   9   9]
happy,[109 109 109 ... 179 179 179]
happy,[107 107 107 ... 251 251 251]
happy,[ 78  78  78 ... 191 191 191]
happy,[ 18  18  18 ... 201 201 201]
happy,[130 130 130 ... 213 213 213]
happy,[98 98 98 ... 77 77 77]
happy,[60 60 60 ... 37 37 37]
happy,[134 134 134 ... 107 107 107]
happy,[152 152 152 ...  90  90  90]
happy,[40 40 40 ...  4  4  4]
happy,[255 255 255 ... 177 177 177]
happy,[ 18  18  18 ... 173 173 173]
happy,[56 56 56 ... 27 27 27]
happy,[45 45 45 ... 73 73 73]
happy,[ 94  94  94 ... 247 247 247]
happy,[171 171 171 ... 128 128 128]
happy,[217 217 217 ... 253 253 253]
happy,[ 72  72  72 ... 127 127 127]
happy,[172 172 172 ... 224 224 224]
happy,[189 189 189 ... 196 196 196]
happy,[10 10 10 ... 62 62 62]
happy,[ 7  7  7 ... 33 33 33]
happy,[133 133 133 ...  34  34  34]
happy,[251 251 251 ... 157 157 157]
happy,[204 204 204 ... 226 226 226]
happy,[167 167 167 ... 143 143 143]
happy,[ 34  34  34 ... 180 180 180]
happy,[197 197 197 ...   2   2   2]
happy,[ 68  68  68 ... 113 113 113]
happy,[114 114 114 ... 222 222 222]
happy,[228 228 228 ... 144 144 144]
happy,[216 216 216 ... 147 147 147]
happy,[126 126 126 ... 213 213 213]
happy,[ 99  99  99 ... 142 142 142]
happy,[ 70  70  70 ... 169 169 169]
happy,[24 24 24 ...  6  6  6]
happy,[ 53  53  53 ... 255 255 255]
happy,[125 125 125 ... 214 214 214]
happy,[251 251 251 ...  31  31  31]
happy,[250 250 250 ... 187 187 187]
happy,[ 32  32  32 ... 228 228 228]
happy,[ 9  9  9 ... 55 55 55]
happy,[  0   0   0 ... 255 255 255]
happy,[16 16 16 ... 12 12 12]
happy,[ 39  39  39 ... 102 102 102]
happy,[ 54  54  54 ... 160 160 160]
happy,[208 208 208 ... 251 251 251]
happy,[ 91  91  91 ... 161 161 161]
happy,[221 221 221 ... 121 121 121]
happy,[76 76 76 ... 36 36 36]
happy,[ 16  16  16 ... 147 147 147]
happy,[ 35  35  35 ... 147 147 147]
happy,[189 189 189 ... 248 248 248]
happy,[169 169 169 ... 230 230 230]
happy,[16 16 16 ... 41 41 41]
happy,[91 91 91 ... 55 55 55]
happy,[ 63  63  63 ... 207 207 207]
happy,[37 37 37 ... 49 49 49]
happy,[254 254 254 ...  10  10  10]
happy,[ 77  77  77 ... 114 114 114]
happy,[ 40  40  40 ... 154 154 154]
happy,[196 196 196 ...  27  27  27]
happy,[ 26  26  26 ... 145 145 145]
happy,[57 57 57 ... 80 80 80]
happy,[125 125 125 ...  53  53  53]
happy,[146 146 146 ...  29  29  29]
happy,[105 105 105 ...  50  50  50]
happy,[164 164 164 ...  22  22  22]
happy,[29 29 29 ... 15 15 15]
happy,[149 149 149 ... 135 135 135]
happy,[79 79 79 ...  9  9  9]
happy,[23 23 23 ... 32 32 32]
happy,[  2   2   2 ... 181 181 181]
happy,[123 123 123 ... 192 192 192]
happy,[ 30  30  30 ... 147 147 147]
happy,[  2   2   2 ... 164 164 164]
happy,[ 3  3  3 ... 27 27 27]
happy,[210 210 210 ... 157 157 157]
happy,[178 178 178 ... 100 100 100]
happy,[174 174 174 ...  30  30  30]
happy,[202 202 202 ...  67  67  67]
happy,[137 137 137 ...  97  97  97]
happy,[228 228 228 ...  61  61  61]
happy,[11 11 11 ... 20 20 20]
happy,[11 11 11 ...  3  3  3]
happy,[ 26  26  26 ... 110 110 110]
happy,[26 26 26 ...  2  2  2]
happy,[72 72 72 ... 65 65 65]
happy,[ 26  26  26 ... 125 125 125]
happy,[108 108 108 ...  12  12  12]
happy,[ 62  62  62 ... 100 100 100]
happy,[210 210 210 ...  78  78  78]
happy,[49 49 49 ... 32 32 32]
happy,[14 14 14 ... 44 44 44]
happy,[179 179 179 ... 102 102 102]
happy,[53 53 53 ... 23 23 23]
happy,[47 47 47 ... 11 11 11]
happy,[120 120 120 ...  56  56  56]
happy,[254 254 254 ...  39  39  39]
happy,[122 122 122 ...   0   0   0]
happy,[234 234 234 ... 236 236 236]
happy,[111 111 111 ... 170 170 170]
happy,[ 43  43  43 ... 167 167 167]
happy,[209 209 209 ... 136 136 136]
happy,[177 177 177 ... 234 234 234]
happy,[225 225 225 ...  34  34  34]
happy,[42 42 42 ...  4  4  4]
happy,[255 255 255 ... 255 255 255]
happy,[186 186 186 ... 195 195 195]
happy,[ 21  21  21 ... 255 255 255]
happy,[ 32  32  32 ... 224 224 224]
happy,[17 17 17 ... 21 21 21]
happy,[172 172 172 ... 106 106 106]
happy,[255 255 255 ...  34  34  34]
happy,[122 122 122 ...   7   7   7]
happy,[255 255 255 ... 226 226 226]
happy,[122 122 122 ... 193 193 193]
happy,[ 46  46  46 ... 240 240 240]
happy,[35 35 35 ... 50 50 50]
happy,[160 160 160 ...  52  52  52]
happy,[31 31 31 ... 72 72 72]
happy,[175 175 175 ... 188 188 188]
happy,[ 59  59  59 ... 191 191 191]
happy,[ 6  6  6 ... 26 26 26]
happy,[11 11 11 ... 22 22 22]
happy,[10 10 10 ... 48 48 48]
happy,[ 69  69  69 ... 211 211 211]
happy,[86 86 86 ... 64 64 64]
happy,[168 168 168 ...  16  16  16]
happy,[ 99  99  99 ... 109 109 109]
happy,[ 47  47  47 ... 233 233 233]
happy,[ 0  0  0 ... 84 84 84]
happy,[ 43  43  43 ... 149 149 149]
happy,[145 145 145 ... 181 181 181]
happy,[56 56 56 ... 25 25 25]
happy,[ 60  60  60 ... 105 105 105]
happy,[227 227 227 ... 161 161 161]
happy,[125 125 125 ...  78  78  78]
happy,[41 41 41 ... 20 20 20]
happy,[54 54 54 ... 72 72 72]
happy,[244 244 244 ... 240 240 240]
happy,[130 130 130 ... 120 120 120]
happy,[201 201 201 ...  53  53  53]
happy,[182 182 182 ... 220 220 220]
happy,[140 140 140 ... 225 225 225]
happy,[69 69 69 ...  8  8  8]
happy,[136 136 136 ... 136 136 136]
happy,[ 18  18  18 ... 110 110 110]
happy,[ 77  77  77 ... 241 241 241]
happy,[205 205 205 ... 202 202 202]
happy,[ 65  65  65 ... 233 233 233]
happy,[ 27  27  27 ... 107 107 107]
happy,[168 168 168 ...  53  53  53]
happy,[47 47 47 ... 31 31 31]
happy,[202 202 202 ...  48  48  48]
happy,[147 147 147 ... 106 106 106]
happy,[ 40  40  40 ... 246 246 246]
happy,[255 255 255 ... 255 255 255]
happy,[ 99  99  99 ... 209 209 209]
happy,[255 255 255 ... 225 225 225]
happy,[26 26 26 ... 66 66 66]
happy,[122 122 122 ...   2   2   2]
happy,[199 199 199 ...  67  67  67]
happy,[ 38  38  38 ... 172 172 172]
happy,[ 45  45  45 ... 162 162 162]
happy,[225 225 225 ... 214 214 214]
happy,[174 174 174 ... 144 144 144]
happy,[ 20  20  20 ... 221 221 221]
happy,[ 94  94  94 ... 196 196 196]
happy,[180 180 180 ...  13  13  13]
happy,[121 121 121 ...  77  77  77]
happy,[252 252 252 ...  44  44  44]
happy,[ 80  80  80 ... 161 161 161]
happy,[45 45 45 ... 54 54 54]
happy,[100 100 100 ... 107 107 107]
happy,[11 11 11 ... 20 20 20]
happy,[95 95 95 ... 68 68 68]
happy,[25 25 25 ... 23 23 23]
happy,[38 38 38 ... 31 31 31]
happy,[ 87  87  87 ... 213 213 213]
happy,[116 116 116 ...  98  98  98]
happy,[ 63  63  63 ... 230 230 230]
happy,[155 155 155 ... 139 139 139]
happy,[94 94 94 ... 18 18 18]
happy,[108 108 108 ... 249 249 249]
happy,[142 142 142 ... 223 223 223]
happy,[ 43  43  43 ... 253 253 253]
happy,[110 110 110 ... 124 124 124]
happy,[ 52  52  52 ... 113 113 113]
happy,[97 97 97 ... 25 25 25]
